numero di foto di buongiorno,numero di like per foto,numero di commenti per foto,boomer,name,surname
62.07857833019022,5.818799526952263,27.295613654095014,1,Celesta,Berrios
53.86581084635548,10.513263507982247,34.96255801320553,1,Norma,Lobue
45.83262938980093,12.03964033507896,30.712655569770362,1,Charles,Muniz
65.85841880575161,11.780394700708754,21.521637742394052,1,John,Moyer
71.99150266096558,16.95723397274678,14.571965174876482,1,Anthony,Morales
53.856740650475295,19.77959620806543,21.530484596668536,1,Camilla,Enfinger
37.081424965586976,9.228377472585676,50.46600820213287,1,Lorene,Nine
66.0314449249306,5.331122341225836,18.14653784121942,1,Dawn,Coatney
78.00903119331134,18.943698742791014,43.89712139290592,1,Betty,Riley
82.53532039590254,24.003566382613172,31.86845663922785,1,Laura,Malkin
64.819118200915,12.264996257102364,34.782607822502676,1,Allen,Hopper
47.40267361639106,11.382164424661083,42.93266005030169,1,Ken,Turner
32.532281188189245,6.729498272130019,43.858070744416445,1,Walter,Cooper
59.531411469615634,16.823177561718836,35.16945901557882,1,Nicole,Cote
44.193842126739206,21.439805997982344,22.005352106979846,1,Mark,Diaz
60.08342045993806,10.868037358964818,40.068572988289304,1,Louis,Manning
49.959986420658296,8.568311093037385,30.0255611109974,1,Robert,Mathers
71.47538078247119,12.603484125239753,54.111627817416256,1,Michele,Wong
33.98523060790741,14.547273263156729,36.70000015252478,1,Mary,Lamp
37.53225594968372,11.7941662221894,30.966120627142345,1,Ann,Bruce
74.81914445178266,16.06396412754345,48.69080306863589,1,Steven,Davis
57.41539362063148,16.65585357213013,30.780983478041534,1,Geneva,Hughey
68.14530080253304,27.603752833986473,50.36876694238576,1,Frederic,Byrd
86.94734655807606,35.88715533960546,40.753730438128926,1,Kimberly,Ruff
46.27531697202556,25.758272994610394,16.748698735026885,1,Angela,Engelhardt
59.65360100453218,23.35942512632093,38.58550468440352,1,Timothy,Ford
46.29257307388736,1.2140393530843419,43.110853578809774,1,Gary,Stanley
63.583656494559335,15.244615313556281,40.936870389705085,1,Martin,Gordon
53.76296708523842,18.812515148711707,26.54745787661593,1,Sterling,Edwards
35.53795421342966,13.374658979784972,29.9698533136068,1,Brian,Irwin
63.34795738116117,9.567959884958555,42.71185657407618,1,Sam,Conway
83.66055709345693,15.213813270057825,41.92440719863041,1,Fern,Vernon
71.56668658902969,18.942715719513103,39.57550137727858,1,Gaye,Weldon
42.893777836976675,16.153846889754853,37.651449385983824,1,Jean,Smith
56.6136693909438,30.248019476519367,31.204930181086723,1,Camille,Murphy
67.65166241497059,5.280083390958653,39.67697631660516,1,Neva,Sharrer
50.867369894102104,17.776251885416535,35.978826172596975,1,Carlton,Wilson
90.40794230767128,4.754648655641024,37.60167027661664,1,Cynthia,Briones
44.440510129402774,8.284733288447349,31.547360106948126,1,Gilbert,Loder
39.39990134655788,11.506731626734673,32.641807737947225,1,Dorothy,Temple
50.127501366090016,20.401322220295405,41.58691928130738,1,Rashad,Servin
59.65170779434004,15.86515140045432,35.40958668484925,1,Venessa,Moore
66.06465366976288,18.004618676690235,22.650054727009174,1,Regina,Loree
50.55248529926591,13.485607539698465,32.6132578218511,1,Willa,Lafosse
81.6072466456853,15.33849539528578,38.85689124050335,1,Adam,Gladys
47.77921484415068,22.61470422959026,43.95662924697488,1,Stephen,Lucero
64.45420894221985,19.469125475140334,24.957584946730535,1,Thomas,Brace
53.42171570565617,22.514194300576936,35.43955352140093,1,Linda,Czapor
59.75619806779738,9.683990546774925,28.804204233913136,1,Clifton,Larson
68.72254776500321,23.079932233430917,34.40622354324667,1,Rhonda,Waller
46.092645758975905,11.626444467760741,23.863066659136656,1,Steve,Sanchez
54.39623967133004,21.458537602462947,36.26568239050418,1,Edith,Rojo
67.07310522172102,8.66417786017611,36.6134853373837,1,Jaime,Lytell
56.208218384119306,7.255387923044884,19.95599753302064,1,Nicolas,Debarge
62.55240615113588,16.885648853974146,28.89540508446029,1,Carla,Tucker
55.14909158383077,14.968256633085588,8.203165521077675,1,Gregory,Pope
77.50422927700313,0.9919110368503148,19.097924773358127,1,Michael,Becker
60.37086179296047,12.618582254795545,25.17127618111125,1,Laura,Woodard
59.08168479547957,12.255647850014235,30.63547761028678,1,Anthony,Vandiver
41.50325986652156,13.988885972563976,38.70672289561436,1,Phung,Spradlin
29.32218499965014,16.867818513249834,26.238396458355467,1,William,Agena
24.094067570323297,26.117300603901974,40.23035362434984,1,Ellen,Towery
58.25668550278882,11.848910043461027,15.509886174517305,1,James,Hollis
59.75364359114108,23.76529315771934,29.521932269242033,1,Shawn,Davis
66.44248409138882,5.000948547703702,19.302000848581073,1,Amy,Crossmon
54.59422218905633,13.082866870174957,38.87650600706228,1,Mary,Hosford
48.62037786568713,18.929189370374722,33.895902490802044,1,Steven,Croft
46.43255970814319,6.891859974121521,57.20737148869548,1,Anthony,Pierce
68.54183609976008,13.585041164811589,28.787505428226993,1,Nicolle,George
58.961260635267934,11.30445936231311,47.000496761783154,1,Octavio,Long
54.68507230651434,4.559294592139846,32.38654410528595,1,Alma,Taylor
56.89235600138809,6.808637831505553,36.43633397376514,1,Shirley,Presley
83.42819945687548,11.145633184647064,25.811975164842814,1,Philip,Baremore
48.74334904350805,20.179184324200026,41.656287764071884,1,David,Garcia
54.79445032925019,6.783986139604959,50.58946286468949,1,Rachel,Beckum
47.259128263697676,2.261765543325083,30.111714340272496,1,Kelly,Rybka
61.29042031863802,18.36027546368135,20.13072440697009,1,Harold,Sherman
61.3649468039482,30.893929836820938,26.58382803751141,1,Amy,Young
77.50663726297927,19.149755045875764,40.1447558086908,1,Teresa,Mompoint
48.14556816384655,0.47716110774024045,33.00123432941436,1,James,Cleary
75.66222747652569,26.59912973524488,14.582961552473016,1,Christina,Bunning
88.86459702272452,19.375098652389244,46.90266124973775,1,Paul,Schutt
54.01311386906577,15.608035672398898,34.391375916095264,1,John,Worsham
45.06819737325523,17.90569999215931,52.29938255443059,1,Walter,Andersen
23.770974585537694,20.89377442732047,41.89527874393308,1,Luis,Rivera
54.661790872598424,12.373376750921276,33.44435062689113,1,Diana,Blanton
42.19790082459157,12.784977963551295,40.51348006385099,1,Eric,Smith
66.81464608243687,19.567940709775648,24.679211918502343,1,Diana,Love
38.89144346190187,19.254276330241957,35.57311441350651,1,Donald,Garcia
63.2774863604309,16.215319584517076,24.868701884825562,1,Margaret,Whiteside
56.33618052373304,10.075678819611134,30.18879171680965,1,Elizabeth,Page
73.57807998358528,19.99431168511114,25.62291883662296,1,Michael,Janda
59.920493690002964,20.59614991002166,30.42639462814597,1,Margaret,Duron
53.2816502955628,11.480740338952874,30.833364715181368,1,Raymond,Grimm
61.106457924022386,18.843488909920794,40.400035651115964,1,Richard,Catoe
65.41979157203461,21.66134297247207,19.01803216765204,1,Addie,Rothenberg
56.89033438800409,22.489516766023897,29.588959273064553,1,Rosalee,Everhart
53.161824442691454,25.96514028970263,28.223222899123677,1,Angela,Shay
72.48938462486848,22.095058843196103,24.466228490992712,1,Diana,Olivia
83.24993980025093,17.918775530864746,18.515911973915205,1,Kattie,Hart
39.09916097395963,16.42025877711949,30.816980211642296,1,Walter,Lopez
88.2568930705946,19.752705137188347,38.34174223424309,1,Monte,Taylor
41.3094217597144,16.210198174928287,30.921040119022486,1,Roland,Karr
69.53990463006248,20.29286309115175,30.351379875573397,1,Stephen,Parker
59.55094207610176,12.905129206483473,36.19259212149507,1,Ivan,Schwarz
69.8252892923656,9.287114198093747,30.793948913519593,1,Sarah,Boyd
48.19730073171238,20.422509630991716,35.245426210429144,1,Karen,Tillett
42.53272306582802,15.611416704753676,24.209036954985677,1,Michael,Heine
67.43612591628997,8.017580103825878,29.968974237659072,1,Maxie,Reynolds
57.80970768532633,14.08737601755133,41.49884872467687,1,Mary,Turner
54.26612528490412,17.024554193903395,25.828883152480724,1,Melvin,Collins
66.59715098441795,17.209474219648996,47.98428029889749,1,Mary,Blanchard
32.41645456870443,11.504918683196939,46.70010524654,1,Lester,Rosario
38.249053508599694,13.202803652166345,43.178405179131325,1,Eric,Collins
59.16608160417487,12.520700707166938,29.550351096913353,1,Hugh,Carroll
58.58915011580844,14.298006846316033,36.536262562949176,1,Lillian,Ford
72.50966942551865,14.00052148900392,47.222290677706006,1,Barbara,Garza
37.28832751947155,30.06824024286382,27.456455633168176,1,Evan,Contreras
48.18512400154111,21.78059297852679,24.161351443689746,1,Eddie,Fletcher
52.8422115130127,24.53422262414921,40.10141798012014,1,James,Mitchell
56.565296002976226,11.080620355564559,26.53129259287325,1,Eddie,Vogt
73.01320715871564,17.131261425479956,31.77643151168333,1,Aileen,Rogers
86.8118714541944,8.925047643565103,32.94781766032925,1,Jose,Rich
60.236737353770216,20.766136934493375,47.291186167159815,1,Danny,Johnson
81.63034531320687,8.584973698066436,49.21403214093368,1,Myron,Wynn
67.22362206870459,15.017765564016145,46.53773883094918,1,John,Rogers
71.51079214523328,13.360553871639702,25.93011795564718,1,Kari,Lindell
48.32101891615291,23.814448019825928,33.04033722092876,1,Victor,Deare
69.04620209775024,16.762201992331036,52.85762347979169,1,Howard,White
66.83087826271868,6.958795337952884,43.154615646436085,1,Willard,Erickson
45.62995214629471,8.106405185817799,26.527879969146905,1,Patricia,Maynard
81.86412067697016,22.93399735894577,22.86104253514911,1,Irene,Carter
63.40890940944897,21.268024874708267,29.328662244468674,1,Ann,Stringer
80.1450691915202,11.018639607230146,31.424455864281697,1,Tina,Custer
56.86522258819335,30.820224810558706,42.52189267425091,1,Thomas,Shivers
49.9494778368421,17.616118487903982,39.724672724071894,1,Ingrid,Morgan
63.74070530479753,8.875538290455903,22.2841312520911,1,Charles,Chambers
29.44967514386099,12.632119963772793,19.43334504975936,1,Lisa,Hartnett
44.04076540449326,23.08478722795742,34.21533676244393,1,Caren,Jones
39.212258150322796,20.028207480816715,35.69123785052888,1,Robert,Peel
59.81159166785216,26.949700860864798,32.37608633645857,1,Dominic,Perez
44.54740803876144,19.051135979657005,46.79498137474919,1,Jennifer,Laboy
63.6592343481331,15.163272397269012,44.042579960753805,1,Carolyn,Brookskennedy
56.59497306753807,16.296643935933457,50.03038532190441,1,Jerry,Garman
73.82693061909792,12.299688309219496,19.862306370780367,1,Emily,Ross
67.55709097605636,15.440480176350285,36.29200800785346,1,Mary,Vigil
50.91279967241485,11.96645553306521,19.3493341749344,1,Julie,Randall
85.97021755918647,26.053847141792183,26.295324840998823,1,Scott,Williams
59.87290052807861,15.467014365041688,28.010040980806373,1,Elvira,Ares
47.56451629289501,4.7648343986279595,41.7366917739032,1,Ira,Tran
47.487959724980534,2.836851383382193,41.67901522469975,1,Kathy,Jones
68.50398890285012,10.18650755026829,24.160445487666458,1,Carolyn,Smith
52.496710365411275,19.868048218888056,27.03423814384094,1,Kathleen,Bourgeois
49.59670285767183,21.28845775951298,36.752665559093586,1,Larry,Young
57.48740603739896,19.001836987358537,34.21065944692337,1,Anthony,Nieves
60.78668334953268,11.696096415303918,53.36494656894959,1,Robert,Blechman
53.186158851061165,11.572490145507555,36.429767127786604,1,Rusty,Stephens
30.932141155437687,6.254507752728857,22.388236147869716,1,Paige,Herzberg
25.366354526076393,16.996857368402473,27.745789914696505,1,Joseph,Bellows
30.294531997053777,9.944544168897638,39.93436618695009,1,Natividad,Flesher
39.03077829775708,13.771076178870382,37.935292725910685,1,David,Mula
58.511314344005065,19.190169644233357,30.478341889554848,1,Kathy,Morales
65.73696017275928,15.11756674390474,37.12827231181344,1,Terri,Roach
74.0117304295683,16.821861103798128,18.157192418570776,1,John,Douglas
63.30325549995794,12.814635892567777,51.65375534037743,1,Belinda,Chester
22.08124085649981,13.054888533938307,43.09094537896447,1,Jerome,Garrett
45.688536076587965,18.25560910970565,15.698755271801357,1,Billie,Eddy
37.80601803587526,21.561856609784336,35.82390373495276,1,Margaret,Culbreth
55.349472734275615,22.901320370792995,14.436231022227236,1,John,James
49.00211625564325,24.612033326174547,18.5653938548738,1,Bernard,Hawk
64.35824091863809,16.071031612355554,28.451644621826528,1,Megan,Evans
69.3151006417856,13.159021629502831,37.332605553978446,1,Rosalie,Mays
57.12794426165418,5.691342867123536,45.233847382156284,1,Carmen,Brown
67.1497275190386,16.283445909811544,31.4767285198416,1,Sarah,Dunn
80.93904312418621,23.760159110199417,26.74044337543754,1,Douglas,Mcdaniel
53.18285429863075,8.13813510425057,40.9780643101146,1,Kimberly,Fair
41.092616215416506,6.0987765497969395,27.03438020575509,1,Anthony,Kinder
56.844423260987625,16.66103596529113,23.770189524309757,1,Michael,Warren
67.99039327386521,21.83668960592936,24.17484664770715,1,April,Hall
60.784460695461405,2.096716159142499,44.89058305273365,1,Doris,Oconnor
44.91499055041142,14.971010301277245,29.29149926609781,1,Antoinette,Johnson
91.66752752310364,15.138040816784848,20.571621353330826,1,Steve,Halyk
69.3309030877204,13.834870696727425,17.21665695111019,1,Brian,Berntson
62.086764285281376,13.137188252270288,26.330053351568495,1,Andrea,Perez
72.29389304938445,13.912911549380208,25.52064892623634,1,Leonard,Bradford
74.55472955422987,11.120019354000483,30.903155546889064,1,Gwen,Penaloza
72.89637501018339,19.62550469137887,27.961540606337124,1,Hubert,Horace
67.26218192433346,12.591780684580819,36.635452160261096,1,Guadalupe,Pennington
71.33518992639625,17.666532612118917,21.81191659375,1,Cecil,Orchard
55.45653392251298,26.124108374385692,60.332031541301376,1,Maria,Odowd
42.33862904721893,7.804155852261511,24.387163970523236,1,Matthew,Gulotta
79.3478234812844,17.43522101699954,42.608383122355555,1,Lena,Jimenez
43.215157089081984,24.999668341826897,31.43641942386996,1,Carolyn,Andrews
41.339925479807455,25.428127732636888,52.23181604566454,1,Cathy,Alamo
61.09973566709814,13.714970840640925,23.866535439101717,1,Hester,Latham
71.33088260445487,22.55361078409269,26.762245420900214,1,Norman,Carrier
61.237539371708145,18.406784948573463,24.573484500878827,1,Katrina,Jones
54.92315416871083,17.046233459489766,18.827472071707003,1,Madeline,Mckinney
86.23140633490365,16.957822450763825,38.608139390429024,1,Rochelle,Bates
64.92071398208051,12.753270939636678,37.24093783087261,1,Donna,Wilhelmsen
65.47624514768543,7.067620889913211,51.21818929574661,1,Tammy,Styles
83.86649198961074,20.970571299189857,28.39247297462206,1,Dale,Nguyen
34.861877563751634,19.429710748350324,38.631313195413405,1,Joyce,Ruark
58.337069692317044,15.258924418516969,34.443365666459684,1,Anita,Costa
43.12200943245442,19.368429681846,15.451161592985645,1,Roger,Dorsette
75.69485068957736,15.114125344934877,24.15395472707288,1,Andrew,Waldrop
55.94808319931781,3.586249041962999,35.809657528270826,1,Brian,Estabrook
57.21313561851933,20.869420907615314,14.107229490083032,1,Iva,Sharpton
55.284829748725635,10.193517984232251,50.254143808040524,1,Ann,Zack
71.24886737080995,20.277875017464783,33.63009605815199,1,Peter,Baldino
62.60459782147569,12.231430203709778,43.274334377963534,1,Daniel,Demar
46.32178312826886,30.65456111696041,55.385734472301834,1,Elmer,Dejesus
58.253743008037915,18.004433908602564,44.44791635655836,1,Matthew,Martin
67.89609969463802,15.521394282702078,24.3240822740352,1,Roberta,Turcotte
40.666005427857954,8.059588784644733,44.98965982987336,1,Arron,Worthington
44.49230902366867,9.74641285696712,24.73323802619234,1,Joseph,Lawson
87.10880138983774,8.240979329128436,37.9863370336804,1,Debra,Rodrequez
74.23406810037747,19.36495342715233,48.16870996769716,1,Lisa,Jackson
93.13816732201221,22.099775639017857,30.420433232475926,1,Gladys,Parks
54.3516633103911,13.333013620810938,40.504070241674924,1,Irene,Doll
55.97479492188712,10.26670479656358,16.47448183431965,1,Jay,Ceballos
66.9266101021242,22.11066956184611,29.557217446853752,1,Christopher,Cruz
74.21123624899305,26.441829664743295,27.825843466458934,1,Chantelle,Gundrum
58.538645571962476,20.89648325798703,40.59904997490448,1,Carlos,Ogami
53.39670147324673,15.49366130095896,37.80029555385412,1,Natasha,Huth
52.845116177793386,14.709393123519286,45.73309058064382,1,James,Sorenson
44.08976466440303,9.446091591139478,40.81770294502279,1,Jerry,Herrera
61.591327739718956,23.312578331156274,36.82980230066881,1,Johnny,Keen
36.97085594014238,5.959817210631414,45.366136638775025,1,Arthur,Turner
58.58671469454479,19.50783781596131,29.255976365517018,1,Patricia,Schweiger
50.40703180910748,4.004581722706824,52.764194799462445,1,Isabel,James
51.785091549956434,11.93371469173793,30.60061381149346,1,Ronnie,Root
39.35700433204317,13.273990773852358,45.25532939862738,1,Mark,Snelling
33.194559719904476,17.702651164123463,29.84156495213528,1,Mary,Hall
60.31992135153026,8.346599006131544,29.04245162518079,1,Linda,Butler
53.128221452227244,15.892767895506795,44.44565477647619,1,Douglas,Clarke
70.17848944291619,6.1640702552184266,18.338593672108885,1,David,Tranter
42.927912412839106,23.14866197019024,29.486526072140308,1,Robert,Child
65.81984312593467,12.536764413295867,54.20184645476681,1,Patricia,Armstrong
77.84440180085382,24.996946548144983,22.01100252058442,1,Raymond,Taylor
51.45718927086092,17.076715333917193,38.97006048722245,1,Mary,Giordano
46.27315486681057,29.8763668170247,33.36808739211874,1,Clarence,Berry
63.58947384960811,20.827984200129812,36.135221097827845,1,Cecelia,Kirkland
63.77169614147993,11.918549080428269,51.872748456296534,1,Hilary,Bowie
65.83578499768011,12.479357711473991,24.33056776557383,1,Robert,Moore
74.22652295451059,24.823441674272967,40.02578128899608,1,Ruby,James
47.87227764618473,15.0972413419766,22.245336153570506,1,Christeen,Greenleaf
50.914722713610594,25.783110944069602,49.114901899970796,1,Ruby,Mcvay
33.09371888272993,14.469044083352179,52.993730037999825,1,Louis,Dowling
51.62190853831029,15.680508511990315,49.49691774204401,1,Kimberly,Simpson
51.90339430733351,20.233142929689397,18.702029353193126,1,Beverly,Marsden
58.37258664611255,10.327846204676954,44.98789763128399,1,Patrick,Herbert
68.2057482628545,17.27758271910115,48.3231719339836,1,David,Cumberbatch
61.23599757663984,11.03097708991325,43.30501925410248,1,Mary,Vance
68.88277763538862,17.810475114890792,25.443847009686536,1,Jewel,David
60.08419519414108,28.864877583619325,27.588079955956815,1,Judy,Moreno
64.54950964134737,21.582104837351153,28.020792116856548,1,John,Thomas
40.59972234236174,11.755672713800912,26.758517534371677,1,Vicente,Viloria
67.20328310105374,12.783609061180062,33.751071887905816,1,Angela,Ballard
36.57112735073022,7.267486639337115,33.0817241962652,1,Becky,Patton
66.86201858230395,18.099219105970494,32.53570149297312,1,Sonya,Shoemaker
56.74626803643519,23.856752280389692,18.313643362886175,1,William,Goodwin
68.21657725508224,9.430652870141355,41.2440609228097,1,Lawrence,Sutton
14.532103374783333,17.698724412399848,32.832466696657775,1,Deirdre,Plagmann
34.21039765092789,24.308641315107764,56.04919357293417,1,Izola,Shaw
33.099453886372544,20.78440324085387,23.757434589680642,1,Ralph,Scoby
77.56322602060119,13.232514911139752,30.558134252383674,1,Edward,Byler
80.23800729514346,15.91502442721963,32.78459626798307,1,Naomi,Bloomquist
41.39063120219566,15.255755827615577,26.439195234443158,1,Thomas,Jaimes
57.47626005900883,22.09837017505185,45.94124856980497,1,Roderick,Mallory
36.54415931664537,20.98438937200345,39.353077978305755,1,Caterina,Williams
67.97157308058117,14.852157390232202,40.101608900172224,1,Mildred,Borg
57.8010276303596,16.726901702087908,48.72023584176948,1,Jay,Mallory
71.19549599666189,22.232091334392045,26.2692876767843,1,Terri,Pimental
60.410444841901345,21.310130377502436,21.881371954231753,1,Felisa,Wilson
69.74366431162714,14.210371585320312,42.69204230500203,1,Susan,Gomez
32.875389593186796,21.9565720611573,62.66535406241921,1,Raymond,Rogers
50.38884678137516,13.57349433099763,22.2666859567861,1,Waldo,Roseberry
47.03392328121384,23.11940874064859,25.270110798132304,1,Michele,Criswell
48.94378520269895,5.63401929624181,47.10390625308476,1,Misty,Flynn
73.01228334641469,17.94135507250964,31.42971289250501,1,Nicole,Grace
70.58348517953094,8.485092662419817,37.6292604571134,1,Rosemary,Mcneill
49.78646043545807,8.496488056404274,39.83779110453721,1,Diana,Hester
52.01763270669197,14.287555338812084,29.129045898166947,1,Teresa,Nagle
79.56147466501305,6.054314927510202,14.889243002804164,1,Paul,Hanner
58.54598303380513,22.466347993153498,21.281214844756384,1,Erik,Royster
61.13778948853323,23.875224192697534,51.46382939392807,1,Monique,Graff
32.35744444124778,13.003603334254995,17.73039486990288,1,Edward,Drake
28.798336133244305,16.98383251022409,27.095910292394862,1,Thomas,Solari
55.989530351686824,11.241414850050859,37.239909434364264,1,Robert,Centeno
49.480000289058566,15.206039762089398,24.877879002756465,1,Mary,Nettles
76.16566959547671,11.816821341728577,35.08607752728744,1,Matthew,Glickman
74.77598530137685,21.64309098206097,28.70648575418464,1,Katina,Walker
73.50571961674021,12.792394870084747,56.73101267075075,1,Irene,Manalang
76.12829851971118,22.18940657112004,40.45679217888902,1,King,Sevilla
43.54199517913262,8.171099472259826,30.125153060585376,1,Dawn,Vaughan
43.524216879045376,19.650655811092847,16.587554768255924,1,Maria,Shearer
83.43408572385061,8.11105088978173,35.652592436647275,1,Dana,Gillins
101.96197446273814,19.79960879015794,39.59021850140631,1,William,Baker
76.88066844545536,12.970428169638277,30.58508326757879,1,Brian,Brown
76.18422464162747,21.08926324961108,46.4376643924848,1,Mack,Clark
44.583587384832256,15.775114522638146,37.230288895025595,1,Christine,Hammon
66.87964651263914,18.71659233215506,28.993987951653374,1,Thomas,Quintana
49.53275733140397,16.001710546053648,22.411342785561665,1,William,Guieb
59.61467343020525,22.007388484979074,46.907300402578294,1,Marilyn,West
84.95702694752332,18.68074924652952,16.78699993234735,1,Daniel,Basque
59.89614299406973,16.20519692038551,44.86265601375226,1,Frederick,Washington
62.85868530235439,20.8022005462529,31.29470152465022,1,Karen,Brown
70.77486482816018,8.100027476403309,15.989769141118941,1,Emma,Gallman
43.07679363491915,10.331161023500497,19.302707977168758,1,Kathleen,Hession
98.75070676638506,10.473541047775287,35.2971982170773,1,Antonio,Boykin
56.70616166884731,14.452889467117208,48.22902388687993,1,Darrell,Jarrell
58.87962352652185,12.993095481922603,24.566064318157004,1,Brian,Santana
56.05147695037742,5.754635290336836,43.78551009329339,1,Justin,Churchill
49.33767175436637,15.048099168853657,59.891079788555764,1,Lori,Deleon
55.66599555048738,23.02664793895247,39.55795509912836,1,Sondra,Clark
62.80098308603952,16.144693042322178,22.644925400337808,1,Lori,Simpson
51.872509704002745,5.839943066111369,45.75419468091836,1,Eleanor,Rogers
55.502876896900545,22.4322668942333,36.02797448862712,1,Nancy,Krug
51.12720740830843,19.0511523442639,38.832160680191066,1,Warren,Degirolamo
72.26626569655966,6.607643634336197,35.43509519980857,1,William,Gagne
76.36835445515139,15.976605369148784,33.179728260721916,1,Dorothy,Fernandez
86.96336841385755,15.888647592540327,15.56368628607856,1,Ronald,Elford
51.598481179753655,25.706689456975795,40.53359306637368,1,Lillian,Sisk
80.02661444061197,16.586779514801716,34.98359021265422,1,Vernon,Ruiz
77.21677252798607,21.82364458034914,27.83024381064026,1,John,Tuley
73.44684042206707,16.00738566993303,49.41105045546786,1,Sally,Leak
73.55016756258408,23.929379448382676,28.690605120443095,1,Otis,Jones
52.585044842234346,9.46603104424197,42.701807666242125,1,Larry,Peterson
79.61893557422661,17.023604282348657,38.12757399283661,1,Robert,Rios
41.18505030295662,19.214666754315022,22.534006407426006,1,Gisela,Perry
38.90298481491233,14.470799452881623,24.903173603426453,1,Lynne,Scott
57.100634033035,7.977501189710679,36.71249006631758,1,Lillian,Delavega
52.639945936078064,15.764180257170043,27.66379523943573,1,Eric,Benson
50.05573592429093,10.999726288568064,43.601977949341126,1,Marissa,Corona
72.02865565218686,10.943794794216874,43.42111413813525,1,Renate,Skerl
27.170437532834583,14.380433003679771,34.876357697680135,1,Kelli,Smith
73.09621256179426,30.789661817835864,38.35124536339577,1,Charles,Pierre
32.0370046336112,18.26666329321114,37.555737115730416,1,William,Jackson
47.662273295818366,5.209894830207734,45.104585210849635,1,Charles,Seal
57.77851225865718,7.4244194075075125,40.983543594028816,1,Carolyn,Mcgilvray
77.76082362001179,10.610914829771929,40.992939589326,1,Jerry,Goodman
35.219454594883544,8.5565708477786,37.12926844537545,1,Jody,Soapes
68.84091198117994,18.243511702110823,32.51437352299475,1,Daniel,Quinlan
59.522134842795396,15.441067312551603,25.641020575641967,1,David,Davis
69.9411534844866,17.8910343638642,32.1142511455697,1,Harriet,Delacruz
57.23553932142831,21.148721752703413,53.36352901608146,1,Dolly,Guevara
60.564300731272745,22.079068024148565,31.167804414574597,1,Scott,Smith
47.970283989038165,7.750459679448188,31.850590474011046,1,Zachary,Vanduyne
65.42995914224826,10.761391909858474,41.796768729437616,1,Dana,Rivers
39.127999125443324,14.932533373391403,7.3724128435120875,1,Wallace,Sheppard
30.32582684283351,14.540019190033098,41.45770956288914,1,Patrick,Mickey
39.80879804948597,17.15824477527853,38.109359300313244,1,Roberta,Auker
30.113028934782818,12.040678305813358,42.512615289783454,1,Michael,Cocco
45.20354679341851,18.502046610852922,24.567598366653513,1,Berta,Rogers
91.10758167764936,7.748170718303776,28.56943266189321,1,Larry,Welker
39.89931940684526,6.731102807399115,24.114337171612867,1,Rosario,Baker
75.0773300898415,18.84586747312491,25.454769694295084,1,Hope,Rommel
85.52907949694855,24.64548124244236,41.65757862359304,1,Linda,Routson
52.100845659083234,5.07670225635921,64.16061938322602,1,Dorothy,Castano
67.65887154339366,10.688235677803101,42.14243397078854,1,Kevin,Beggs
22.210072661422316,21.686679379541744,28.46756680615109,1,Randy,Stevens
72.60844637080854,17.456141514264043,35.53931932870237,1,Don,Person
76.07603146279997,12.922398680174323,29.430893762694108,1,Thelma,Grant
85.30948120876471,17.460939148144092,44.52935821642909,1,Violette,Mcdonough
43.45857382746222,13.958256886122307,46.3438022035013,1,Barbara,Clayton
94.84045281586825,13.714126315389647,62.78821751213461,1,William,Percy
57.64657483944731,16.826659741949246,31.044374600263218,1,Myrtle,Mantooth
60.10822151187759,18.81529189078888,35.25300089057285,1,Luis,Hernandez
68.699701228331,13.411138356795309,34.33840254603214,1,Pablo,Piccinini
68.84363900790397,20.556378408778382,16.679119496638776,1,Jason,Scott
75.34884433814608,12.385491773167004,43.15855301705014,1,James,Donnelly
73.71521402313105,17.50162493829173,17.52976912293275,1,Michael,Romano
60.16066396445311,19.12821898738171,17.506508951476537,1,Paul,Schmidt
53.821147894339724,22.851732737165772,40.84016730719696,1,Jason,Elrod
71.10012023140443,24.712658559091434,44.90710876155117,1,Matthew,Walker
65.84887619184234,16.785862406376275,24.560017219911135,1,Lisa,Begay
48.27210926150293,13.458943223936567,30.98569737859896,1,Leticia,Murphy
41.84430851428543,12.958266709083185,37.655159402506605,1,Jessica,Day
74.85555922641362,22.434539747602855,22.322077303582034,1,Jeremy,Berger
58.85621629982549,16.49253321419415,28.070115567439775,1,Carol,Ramirez
26.302534354781173,21.12968911830989,30.059863123158177,1,Dorothy,Beebe
68.07209132065347,10.640339276206966,22.651852616824357,1,Anne,Beeler
104.5655635959874,16.777269839909312,31.393716188880056,1,Tracey,Innocent
64.24741688368358,13.31762040091704,45.821929668234546,1,Jeffery,Nichols
72.73392803529262,21.193383652067354,33.50458496053732,1,Dolores,Presley
54.80626539210745,13.708743075663165,25.15882075673742,1,Ernie,Eckman
48.40070417256884,19.645268474241867,30.6392718677313,1,Paul,Mcgaha
48.09039563846212,17.88676045439855,25.12330859237276,1,Olive,Weldon
69.28153846042471,19.55694555278493,37.02105142464456,1,Justin,Miller
84.46396461761805,10.369023323443987,32.90701525478687,1,Lindsay,Palumbo
76.85137657227813,22.163887556501976,41.14488856257838,1,Ruth,Hawkins
66.65535468907332,13.005754885515994,30.288739401117773,1,Lionel,Broussard
48.88083029713417,11.10726409146087,42.68557223594476,1,Joseph,Bishop
83.75792757575434,16.46822016221085,17.43277557173998,1,Andrea,Velasquez
